# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = peng_model
# start_datetime = 2025-05-15 10:16:56 UTC
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 5000
#     save_warmup = true
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.999
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = C:/Users/admin/AppData/Local/Temp/Rtmp2PZJw8/standata-69c58b2fbe.json
# init = 2 (Default)
# random
#   seed = 619260806
# output
#   file = D:/_GIT.REPOS_/bayesutils/demo/sampling.monitor.dir/sampling.csv/sampling-1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = D:/_GIT.REPOS_/bayesutils/demo/sampling.monitor.dir/sampling.csv/peng-profile-1.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --name=peng_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,B.1.1,B.2.1,B.3.1,B.1.2,B.2.2,B.3.2,a,sigma
695.382,0.999861,0.0181205,4,15,0,-692.768,0.881831,0.846955,1.13074,1.03528,0.915815,1.26191,0.0895035,0.0772519
694.047,0.991682,0.0183021,4,31,0,-693.392,0.880698,0.834915,1.14091,1.02311,0.91848,1.26235,0.0880012,0.0773141
693.957,0.999919,0.0182751,5,31,0,-692.217,0.880745,0.83619,1.13695,1.04982,0.909131,1.26158,0.0876187,0.0778133
690.645,0.961323,0.0184577,5,31,0,-685.287,0.883648,0.828344,1.12317,1.04803,0.926403,1.27071,0.086412,0.0776328
694.19,0.999627,0.0176706,7,159,0,-688.192,0.847321,0.787704,1.08609,1.00777,0.878996,1.2231,0.0971182,0.0740206
694.333,0.999117,0.0178398,5,31,0,-692.796,0.845042,0.812061,1.10472,0.98721,0.864299,1.20646,0.0978048,0.0746535
693.596,0.994099,0.0179969,5,63,0,-691.532,0.839696,0.787114,1.07172,0.998115,0.845927,1.21414,0.0990829,0.0741388
690.407,0.981059,0.0180293,5,31,0,-687.995,0.840136,0.788023,1.06314,0.998322,0.86116,1.22001,0.101329,0.0739234
694.186,1,0.0177411,4,31,0,-689.33,0.838421,0.798738,1.09306,0.985293,0.861043,1.18808,0.100425,0.0739857
693.527,0.985965,0.0179169,6,127,0,-684.66,0.837924,0.771229,1.06933,0.984664,0.853596,1.17843,0.103266,0.0756886
694.39,0.988173,0.0177499,5,31,0,-689.292,0.815645,0.778207,1.06992,0.963285,0.828719,1.19379,0.103872,0.0756407
693.742,0.985596,0.0176378,5,31,0,-691.977,0.829721,0.76121,1.06459,0.97739,0.841216,1.18348,0.105287,0.0771602
692.578,0.998784,0.0174653,6,95,0,-690.002,0.817286,0.755976,1.06739,0.97572,0.839304,1.1711,0.103583,0.0779727
692.279,0.999287,0.0176071,8,287,0,-689.578,0.767902,0.694353,1.00383,0.913523,0.770331,1.12884,0.116531,0.0775247
691.677,0.97345,0.0177611,5,31,0,-685.965,0.76865,0.719785,1.02289,0.923971,0.769591,1.10296,0.11692,0.076615
693.018,0.999655,0.0173013,5,63,0,-688.849,0.788561,0.723184,1.01522,0.918331,0.775413,1.11295,0.116531,0.0771341
693.816,0.996562,0.0174606,5,31,0,-691.411,0.783118,0.703096,1.00569,0.920262,0.772969,1.11866,0.116141,0.0770266
692.648,0.993549,0.0175472,5,63,0,-690.425,0.779927,0.714767,1.00269,0.915196,0.759173,1.10153,0.119116,0.0773839
693.785,0.979491,0.0175625,8,287,0,-687.061,0.870551,0.817374,1.10249,1.00972,0.894562,1.24896,0.092481,0.0743414
692.64,0.999917,0.0172499,8,319,0,-691.04,0.972842,0.94533,1.23457,1.12463,1.02859,1.35145,0.0681961,0.0731604
692.282,0.997187,0.0174123,5,63,0,-687.337,0.948775,0.960002,1.24307,1.12712,1.00934,1.37655,0.0675485,0.0745682
693.424,0.98812,0.0175113,5,31,0,-687.92,0.973516,0.934489,1.2467,1.13266,1.01864,1.38052,0.0649293,0.0743068
694.617,0.988549,0.0173993,5,31,0,-689.51,0.959132,0.945165,1.23317,1.12284,1.00553,1.36619,0.06706,0.0747576
692.576,0.976719,0.017298,5,31,0,-690.649,0.949154,0.946357,1.21952,1.11632,1.03725,1.35816,0.0673975,0.0749946
693.792,0.999214,0.0169303,6,127,0,-689.83,0.928388,0.913443,1.19109,1.09005,1.00101,1.33444,0.0757579,0.0722674
692.887,0.99487,0.0170713,5,31,0,-690.138,0.929309,0.894899,1.21467,1.09182,0.967644,1.32998,0.0759176,0.0713558
693.42,0.980091,0.0171143,5,31,0,-688.106,0.92908,0.904031,1.18853,1.08436,0.990966,1.32171,0.0776527,0.0707857
693.567,0.995653,0.0168268,5,63,0,-688.334,0.915533,0.907605,1.18547,1.08355,0.967761,1.31695,0.0793153,0.0724721
691.85,0.995452,0.0168863,8,383,0,-688.272,0.86383,0.822047,1.11777,1.00653,0.8755,1.21799,0.0969949,0.0717498
691.951,0.999397,0.016941,5,31,0,-686.719,0.862946,0.787139,1.12452,1.0149,0.87792,1.23234,0.0940891,0.0717151
692.069,0.982503,0.0170831,5,31,0,-688.653,0.861281,0.852925,1.10925,1.01538,0.898105,1.24332,0.0936814,0.071373
692.158,0.996802,0.0168504,5,31,0,-687.329,0.876035,0.826144,1.1303,1.03834,0.875141,1.25728,0.0912024,0.0715851
693.524,0.996613,0.0169336,5,31,0,-687.325,0.877819,0.842964,1.12889,1.02404,0.918355,1.23335,0.0909383,0.0726248
691.514,0.99598,0.0170124,6,95,0,-688.749,0.885833,0.849649,1.13716,1.02431,0.891667,1.28077,0.0889734,0.0720117
694.133,0.994261,0.0170769,6,127,0,-685.51,0.88849,0.859987,1.15397,1.05651,0.949522,1.26663,0.0855753,0.0740082
694.884,0.999986,0.0171031,6,95,0,-692.829,0.891865,0.85305,1.14507,1.03573,0.913035,1.2837,0.0866437,0.072845
691.76,0.991142,0.0172559,5,31,0,-690.133,0.888551,0.822904,1.15315,1.04761,0.938927,1.26122,0.0862742,0.0733466
695.008,1,0.0172121,5,63,0,-688.701,0.897915,0.848032,1.15382,1.06011,0.935882,1.28959,0.0838526,0.0729821
694.655,0.998091,0.0173648,7,223,0,-692.076,0.859345,0.824528,1.09819,1.00998,0.887486,1.24271,0.0946502,0.0763123
694.376,0.990903,0.0174752,7,223,0,-689.634,0.80686,0.762532,1.05893,0.964225,0.824949,1.1588,0.108037,0.074441
693.99,0.995653,0.0174245,5,31,0,-692.908,0.819863,0.75718,1.05497,0.957427,0.814922,1.18953,0.106656,0.0742862
694.261,0.993265,0.0174796,5,31,0,-691.949,0.80622,0.762197,1.06077,0.952995,0.823155,1.17434,0.105847,0.0743781
694.17,0.99346,0.0174812,5,31,0,-691.078,0.818284,0.760078,1.05341,0.97654,0.822237,1.1663,0.107066,0.0745147
694.028,0.998999,0.0174868,6,127,0,-691.304,0.814365,0.761941,1.05704,0.951654,0.812366,1.18197,0.107678,0.0730384
689.566,0.93888,0.0176155,5,31,0,-687.958,0.803026,0.749706,1.04313,0.964395,0.815342,1.14994,0.106195,0.0728745
688.772,0.99939,0.0164436,8,351,0,-683.561,0.909455,0.870762,1.15524,1.06724,0.926059,1.2771,0.0807996,0.0727866
688.926,0.999409,0.0165739,5,63,0,-684.367,0.893113,0.845949,1.1544,1.04119,0.924187,1.29164,0.0826102,0.0719208
691.361,0.997594,0.0167049,5,31,0,-683.525,0.877283,0.864804,1.14072,1.04137,0.919964,1.24763,0.0865892,0.0719201
693.437,0.99991,0.0167977,5,31,0,-690.278,0.900854,0.8439,1.15185,1.04554,0.924745,1.29488,0.0845972,0.072111
690.609,0.992975,0.0169396,5,31,0,-689.014,0.896953,0.828362,1.15925,1.0518,0.924653,1.29689,0.08545,0.0721139
694.078,0.999336,0.016934,5,31,0,-688.58,0.902509,0.884386,1.15471,1.05146,0.932275,1.27797,0.0851231,0.0720284
692.071,0.985855,0.0170635,7,255,0,-683.838,0.82426,0.740892,1.05374,0.958942,0.837549,1.16217,0.106258,0.0718112
691.32,0.999869,0.0169062,5,31,0,-689.182,0.82338,0.735837,1.05754,0.955165,0.836089,1.15947,0.106876,0.0718366
693.99,0.995173,0.0170459,5,31,0,-685.439,0.80396,0.752358,1.04313,0.968457,0.824895,1.17501,0.106721,0.0721958
692.295,0.997535,0.0170858,5,31,0,-689.816,0.794144,0.774704,1.05931,0.962339,0.82406,1.16851,0.107605,0.072226
690.529,0.984365,0.0171757,7,223,0,-685.548,0.846907,0.764068,1.06875,0.975179,0.838212,1.19946,0.10099,0.0702057
690.052,0.994626,0.016986,5,31,0,-687.235,0.808427,0.79189,1.07719,0.981957,0.856499,1.18483,0.103717,0.0700815
691.076,0.999196,0.0170135,5,31,0,-686.073,0.811302,0.784747,1.07089,0.984642,0.861039,1.18316,0.102907,0.0701292
694.421,0.999387,0.0171371,5,63,0,-689.05,0.831432,0.797113,1.07612,0.983741,0.852589,1.2088,0.101151,0.0701656
693.559,0.997778,0.017265,8,447,0,-690.845,0.925665,0.901587,1.19019,1.0763,0.943665,1.31848,0.0782317,0.0769122
693.839,0.996647,0.0173587,5,31,0,-691.029,0.918487,0.906266,1.19654,1.06703,0.970754,1.30949,0.0780186,0.0770133
695.203,0.998489,0.0174282,7,255,0,-688.928,0.84774,0.798445,1.08545,1.00375,0.867861,1.21172,0.097839,0.0767474
695.026,0.963844,0.017537,7,255,0,-689.746,0.856822,0.814953,1.11103,1.0117,0.87012,1.24141,0.094968,0.0767798
695.657,0.999259,0.0169137,5,31,0,-693.464,0.863212,0.81791,1.1229,1.01564,0.887328,1.23232,0.094001,0.0762747
692.824,0.986889,0.0170354,4,31,0,-690.846,0.861031,0.827547,1.1072,1.01802,0.890341,1.21117,0.0941896,0.0763781
695.248,0.987992,0.0169006,5,31,0,-689.703,0.861573,0.821193,1.11817,1.01682,0.874695,1.24683,0.0931444,0.0758571
695.374,0.994371,0.0167896,5,31,0,-692.691,0.864885,0.832381,1.1125,1.01364,0.89612,1.22995,0.0929536,0.0753335
694.744,0.997082,0.0168093,5,63,0,-691.971,0.859948,0.812296,1.12304,1.01262,0.874095,1.243,0.093014,0.0737702
694.268,0.98949,0.0168841,5,31,0,-691.59,0.864587,0.814347,1.12093,1.00598,0.895742,1.22911,0.092742,0.0739014
693.374,0.999793,0.0168037,8,423,0,-690.874,0.785065,0.71947,1.02246,0.91967,0.764234,1.11569,0.115806,0.0763476
693.175,0.992406,0.0169331,5,63,0,-688.22,0.796204,0.716828,1.0165,0.937471,0.796173,1.15033,0.111889,0.0760626
692.708,0.991378,0.0169116,6,127,0,-689.898,0.792365,0.721644,1.01842,0.943165,0.800385,1.15385,0.113573,0.0728952
693.731,0.997724,0.0168692,8,383,0,-688.78,0.937551,0.903255,1.20362,1.08884,0.984196,1.34346,0.0757221,0.074748
695.074,0.999124,0.0169555,8,447,0,-689.894,0.834135,0.786877,1.08405,0.987474,0.853807,1.19533,0.100138,0.0706504
689.866,0.990293,0.0170704,4,15,0,-688.561,0.831237,0.808638,1.07022,1.00345,0.855413,1.18787,0.10102,0.0705751
689.261,0.982361,0.0170047,5,31,0,-685.441,0.840355,0.766243,1.09623,0.972887,0.855527,1.22011,0.0990182,0.0713503
693.012,0.999885,0.0167797,5,31,0,-685.386,0.844521,0.795509,1.0671,0.990338,0.872505,1.19995,0.0999324,0.0722947
693.746,0.986791,0.0169078,7,223,0,-689.462,0.8805,0.833805,1.1515,1.04348,0.906893,1.26717,0.0891979,0.0729446
695.049,0.988448,0.0167728,5,63,0,-688.016,0.896807,0.862839,1.13762,1.04411,0.938755,1.2792,0.0855615,0.0739935
692.809,0.992292,0.016672,4,15,0,-692.328,0.902402,0.871039,1.13282,1.04107,0.938484,1.27896,0.0862563,0.0739643
693.181,0.978927,0.0166476,6,127,0,-686.196,0.877343,0.837739,1.11088,1.02164,0.906279,1.25509,0.0908754,0.0794901
693.621,0.99237,0.0163623,5,31,0,-690.947,0.873706,0.843308,1.13679,1.02396,0.906868,1.25021,0.0895613,0.0802424
692.998,0.993009,0.0163401,7,223,0,-684.855,0.818513,0.787868,1.06881,0.964854,0.818114,1.18383,0.103816,0.0782318
693.589,0.998384,0.0163302,7,223,0,-690.635,0.831482,0.792632,1.06149,0.9815,0.845043,1.18299,0.102539,0.0779899
692.003,0.98917,0.0164238,5,31,0,-689.33,0.818886,0.7897,1.05953,0.982383,0.854417,1.18845,0.104251,0.0786167
691.544,0.971908,0.0163394,4,31,0,-685.581,0.828937,0.78942,1.08647,0.970453,0.835637,1.17581,0.101983,0.0786211
693.3,1,0.0159296,5,63,0,-689.569,0.822849,0.785856,1.05702,0.981552,0.831165,1.19402,0.102359,0.0772399
692.197,0.997519,0.0160509,6,127,0,-688.185,0.816197,0.74517,1.04084,0.946465,0.825743,1.14731,0.10808,0.0747772
691.665,0.998777,0.0161257,5,31,0,-687.493,0.800866,0.757855,1.04639,0.966586,0.788452,1.17278,0.107049,0.0737252
690.941,0.999622,0.0162242,5,31,0,-688.355,0.822499,0.763337,1.04447,0.9426,0.834609,1.15864,0.10682,0.0738475
694.515,1,0.0163389,5,31,0,-688.995,0.813907,0.768352,1.03995,0.959815,0.809259,1.17026,0.108126,0.074528
694.972,0.996488,0.0164611,6,127,0,-692.96,0.811384,0.742433,1.05722,0.96455,0.822401,1.16868,0.107073,0.0724707
695.537,0.988707,0.0165161,5,63,0,-690.032,0.813057,0.761637,1.05423,0.961514,0.819949,1.1727,0.105914,0.0723042
693.551,0.997663,0.0164221,7,159,0,-692.772,0.821202,0.742149,1.06387,0.970009,0.835407,1.17404,0.104885,0.0762125
693.716,0.996312,0.0164989,6,95,0,-686.465,0.868849,0.795101,1.11319,1.01291,0.893614,1.23053,0.0949933,0.0761013
694.935,0.999354,0.0165498,6,95,0,-690.419,0.88639,0.837155,1.13371,1.03073,0.928354,1.25481,0.088224,0.0737225
693.439,0.99697,0.0166589,8,319,0,-689.094,0.830087,0.778716,1.0629,0.974156,0.853882,1.2102,0.101518,0.0746254
689.679,0.971977,0.0167222,5,31,0,-687.664,0.825987,0.78745,1.10058,0.984462,0.847916,1.17942,0.103425,0.07397
695.889,0.999836,0.0163096,4,31,0,-688.861,0.827409,0.770058,1.07144,0.9774,0.840657,1.1982,0.102747,0.0738608
693.688,0.995773,0.0164256,5,31,0,-692.498,0.826913,0.799096,1.0801,0.985973,0.824681,1.20059,0.101476,0.0740102
690.228,0.984389,0.016465,6,127,0,-682.659,0.827959,0.740285,1.04004,0.953091,0.838578,1.1592,0.108406,0.0768437
692.602,1,0.0162905,5,31,0,-687.588,0.821042,0.750865,1.03733,0.967241,0.810878,1.15593,0.107597,0.0769605
690.076,0.990272,0.0164083,4,15,0,-687.976,0.82477,0.761904,1.04004,0.977307,0.800316,1.15994,0.108032,0.0771055
694.979,0.99774,0.0163441,5,31,0,-686.456,0.814181,0.759853,1.05192,0.964196,0.813681,1.17013,0.106007,0.0765382
695.529,0.99949,0.0164193,4,31,0,-693.288,0.814346,0.756913,1.05459,0.962279,0.819985,1.16878,0.106428,0.0765687
694.554,0.997687,0.0165272,5,31,0,-693.495,0.812906,0.774847,1.05168,0.967784,0.834177,1.18549,0.104826,0.0763777
694.256,0.993395,0.0166013,5,63,0,-692.683,0.828376,0.778501,1.06929,0.968714,0.823367,1.18317,0.105346,0.0768968
695.427,0.979739,0.0165945,3,15,0,-692.306,0.82361,0.775289,1.07099,0.971017,0.83149,1.18364,0.104607,0.0769305
695.344,0.9979,0.0163331,5,31,0,-692.931,0.830862,0.763636,1.06533,0.974521,0.832035,1.19013,0.104057,0.0758175
695.369,0.989613,0.0164098,5,31,0,-688.024,0.819938,0.772047,1.07275,0.978601,0.844199,1.18783,0.102865,0.076393
693.978,0.995428,0.016333,5,31,0,-692.072,0.818848,0.775942,1.07023,0.985887,0.838301,1.17411,0.104152,0.0762911
688.974,0.962229,0.0163636,7,207,0,-683.869,0.852519,0.80241,1.11965,0.98168,0.876413,1.22552,0.094534,0.075574
691.366,0.998994,0.0157931,5,63,0,-685.7,0.846045,0.799342,1.07817,1.01865,0.865503,1.21541,0.0987989,0.0732219
694.442,0.998839,0.0158866,6,127,0,-685.12,0.861017,0.826243,1.12044,1.01047,0.9013,1.23677,0.0921279,0.0708748
690.705,0.996717,0.0159774,4,31,0,-689.995,0.863965,0.841527,1.11445,1.00696,0.920018,1.24497,0.0934243,0.0708301
687.631,0.994986,0.0160301,5,31,0,-681.962,0.886502,0.813158,1.13219,1.02985,0.859873,1.24703,0.0922692,0.0716241
683.181,0.996784,0.0160516,7,159,0,-680.608,0.790014,0.784048,1.05415,0.946386,0.854825,1.16231,0.106319,0.0821806
689.541,0.999981,0.0161053,5,31,0,-679.567,0.826873,0.760819,1.03855,0.971113,0.826587,1.16004,0.107399,0.0817051
688.654,0.998428,0.0162164,5,31,0,-686.789,0.79484,0.774088,1.06603,0.958121,0.825318,1.19051,0.106456,0.0815542
692.193,0.996349,0.0162996,4,15,0,-687.071,0.807538,0.758689,1.05958,0.967064,0.828052,1.18199,0.105004,0.0813027
691.712,0.998865,0.0163451,8,351,0,-685.738,0.901676,0.869777,1.15649,1.0429,0.918245,1.26507,0.0849057,0.0805587
693.397,0.992046,0.0164362,7,223,0,-688.783,0.903367,0.900737,1.17397,1.08035,0.963183,1.30291,0.0786854,0.0767626
691.872,0.988685,0.0164031,5,31,0,-688.08,0.937108,0.907087,1.19053,1.06834,0.971664,1.31831,0.0753833,0.076948
694.978,0.999845,0.0163093,7,223,0,-689.563,0.89752,0.871806,1.15677,1.04108,0.937855,1.28315,0.0845492,0.0770821
694.421,0.991941,0.0164172,5,31,0,-693.272,0.886142,0.847088,1.14728,1.05828,0.92082,1.27447,0.0865509,0.0771707
695.235,0.999765,0.016382,5,31,0,-693.168,0.890612,0.840864,1.14602,1.0458,0.912896,1.26807,0.0874148,0.0770694
694.623,0.997796,0.0164881,8,287,0,-692.596,0.892448,0.876793,1.16377,1.04477,0.945672,1.29202,0.0834008,0.0757966
692.29,0.995221,0.0165587,5,31,0,-690.556,0.889533,0.889903,1.15704,1.05717,0.938823,1.30736,0.0829966,0.075886
693.117,1,0.0165822,5,31,0,-690.751,0.914017,0.865104,1.17777,1.06763,0.938873,1.27742,0.0827068,0.0751007
692.534,0.995813,0.0166928,5,31,0,-688.592,0.91856,0.857792,1.17245,1.07116,0.945934,1.28276,0.0828706,0.0753072
692.689,0.998603,0.0167268,5,31,0,-689.729,0.887352,0.886371,1.15239,1.0457,0.933328,1.29683,0.0834964,0.075065
692.239,0.999767,0.0168119,6,95,0,-688.961,0.893654,0.892563,1.14664,1.05124,0.942259,1.29891,0.0838954,0.0757923
689.664,0.9985,0.0169184,8,351,0,-685.471,0.794892,0.777537,1.03768,0.941148,0.801543,1.13713,0.111348,0.072307
690.952,0.997996,0.0170017,5,31,0,-686.288,0.795435,0.700515,1.03146,0.939924,0.790716,1.15962,0.112175,0.0737716
693.115,0.988994,0.0170756,5,31,0,-688.283,0.792885,0.742381,1.03082,0.949438,0.799395,1.12797,0.112541,0.0733402
694.41,0.99783,0.0169827,5,31,0,-691.52,0.788344,0.737898,1.03451,0.946413,0.799518,1.16087,0.110232,0.0733798
692.865,0.99488,0.017053,5,63,0,-690.121,0.785759,0.748635,1.02879,0.941443,0.801247,1.16441,0.111811,0.0730424
694.793,0.999508,0.0170687,8,287,0,-690.022,0.892743,0.870275,1.1573,1.06267,0.940199,1.27614,0.0832667,0.0757732
695.041,0.999709,0.0171699,6,63,0,-692.833,0.912439,0.867147,1.16267,1.06009,0.947225,1.29093,0.0821032,0.0776712
693.898,0.997287,0.017275,4,15,0,-693.314,0.906861,0.868157,1.16162,1.07225,0.954664,1.28273,0.0825681,0.0776591
692.833,0.992409,0.017335,5,31,0,-691.421,0.901649,0.885389,1.16534,1.04408,0.938568,1.29899,0.0821041,0.0781345
694.03,0.999974,0.0173039,5,31,0,-690.71,0.909269,0.851157,1.15806,1.05825,0.93396,1.28661,0.0833397,0.0779875
693.932,0.989954,0.0174137,5,31,0,-691.069,0.891668,0.879711,1.16693,1.05637,0.954676,1.29035,0.0817113,0.0768849
692.474,0.999423,0.0173363,5,31,0,-691.184,0.894273,0.871646,1.15811,1.07319,0.963837,1.28644,0.0832935,0.0770198
693.326,0.997698,0.0174355,5,31,0,-690.545,0.900227,0.864087,1.1687,1.0462,0.924482,1.29378,0.0850145,0.0772811
692.41,0.99891,0.0175024,8,319,0,-688.41,0.945208,0.942289,1.21398,1.1113,1.00227,1.33014,0.0728019,0.07472
693.684,0.98097,0.017592,5,31,0,-689.022,0.934377,0.941003,1.2159,1.11067,0.992729,1.33912,0.0715488,0.075013
691.816,0.966097,0.0173465,5,31,0,-686.25,0.939112,0.93739,1.22398,1.11516,0.98505,1.33649,0.0728618,0.0750253
694.178,0.999467,0.016836,5,31,0,-688.796,0.955657,0.938716,1.21622,1.10157,1.01335,1.36453,0.0701157,0.0739832
693.942,0.994851,0.0169324,6,127,0,-690.274,0.948923,0.922539,1.22831,1.11663,1.00328,1.34246,0.0708504,0.0774248
693.469,0.989779,0.0169457,6,95,0,-689.327,0.944466,0.916676,1.22715,1.11195,0.990076,1.33441,0.071174,0.0737875
693.687,0.999975,0.0168678,5,63,0,-691.565,0.938928,0.918942,1.18928,1.08447,0.992392,1.34334,0.0740438,0.0736716
689.846,0.993714,0.0169727,5,31,0,-686.433,0.922198,0.899079,1.18556,1.09246,1.02118,1.32904,0.0751455,0.0732762
691.623,0.965462,0.0169651,5,31,0,-683.63,0.93602,0.893346,1.1885,1.09071,0.97321,1.30803,0.0789789,0.0736605
692.153,0.974602,0.0164587,5,31,0,-686.566,0.924033,0.898086,1.18704,1.0674,0.978785,1.33242,0.0787694,0.073806
691.482,0.991338,0.0161234,5,31,0,-686.863,0.940921,0.891837,1.2004,1.10011,0.993381,1.30873,0.075849,0.0734565
692.796,0.99847,0.0160767,6,127,0,-688.1,0.932879,0.936332,1.21535,1.09971,0.981049,1.35406,0.0728172,0.0760515
694.215,0.998197,0.0161509,8,351,0,-689.091,0.805817,0.758707,1.05268,0.954296,0.821172,1.18169,0.107997,0.0728534
694.588,0.99895,0.0162205,4,31,0,-692.757,0.808541,0.753142,1.05425,0.952092,0.823799,1.18111,0.106749,0.072901
693.108,0.993079,0.016303,5,31,0,-690.005,0.81773,0.758996,1.04434,0.966652,0.798906,1.15374,0.108063,0.0734586
694.003,0.997554,0.016285,5,63,0,-689.389,0.825916,0.754498,1.04764,0.955413,0.83291,1.17587,0.10663,0.0739957
693.796,0.977659,0.0163434,5,31,0,-685.11,0.814936,0.772266,1.08156,0.98019,0.846924,1.18822,0.101957,0.0750035
693.918,0.999695,0.0160642,6,111,0,-692.065,0.838059,0.803124,1.10534,1.00484,0.879288,1.23017,0.0952963,0.0734625
693.441,0.9955,0.0161577,5,63,0,-687.502,0.863819,0.795413,1.09428,0.998535,0.856953,1.20666,0.0974003,0.0753827
691.256,0.997187,0.0161805,7,191,0,-686.668,0.876895,0.82811,1.15611,1.02877,0.914536,1.27625,0.0886394,0.0793004
692.285,0.995707,0.0162317,5,63,0,-686.82,0.876591,0.830908,1.13682,1.04357,0.90872,1.23934,0.0910642,0.0781317
691.99,0.996536,0.0162577,5,63,0,-687.125,0.871989,0.827215,1.14343,1.03737,0.934897,1.25646,0.0874225,0.0772669
693.242,0.997507,0.0162976,6,63,0,-686.59,0.881511,0.828715,1.13308,1.02589,0.903453,1.26141,0.08832,0.0786627
688.208,0.987543,0.0163539,5,31,0,-683.88,0.877726,0.824282,1.14532,1.01825,0.938201,1.23617,0.0903388,0.0797035
687.221,0.997022,0.0162417,5,63,0,-682.46,0.880019,0.816133,1.15634,1.01658,0.924014,1.23992,0.0902206,0.0805128
688.702,0.999387,0.0162893,5,31,0,-684.393,0.881132,0.819878,1.15776,1.01749,0.914818,1.24995,0.0904242,0.0804928
690.594,0.999783,0.0163767,5,31,0,-685.466,0.887738,0.859113,1.11647,1.03457,0.907453,1.26328,0.0896606,0.0813172
693.199,0.988431,0.016471,5,63,0,-686.727,0.881167,0.850229,1.13819,1.03403,0.899618,1.26184,0.0874859,0.0794743
692.472,0.995625,0.016373,7,255,0,-689.178,0.85306,0.816108,1.0927,1.00451,0.855842,1.21603,0.0956748,0.078678
694.545,0.999294,0.0163965,6,127,0,-687.952,0.856118,0.80891,1.11677,1.01198,0.902525,1.23659,0.0947061,0.0762756
693.062,0.99598,0.0164819,5,63,0,-690.149,0.868553,0.840381,1.11976,1.015,0.89379,1.22073,0.0941471,0.0757502
693.63,0.975613,0.0165112,5,63,0,-689.442,0.8763,0.824599,1.14039,1.03655,0.906283,1.27371,0.0897809,0.075532
689.725,0.996729,0.0161989,5,31,0,-686.516,0.863429,0.820393,1.12443,1.03919,0.931026,1.27329,0.0881616,0.0753405
691.57,1,0.0162403,5,31,0,-688.306,0.898167,0.862677,1.14935,1.03088,0.904012,1.24773,0.088219,0.0748939
695.196,0.984242,0.016336,5,31,0,-688.272,0.873554,0.85651,1.1421,1.03479,0.909747,1.26207,0.0877284,0.0742864
695.216,0.992804,0.0161698,8,367,0,-691,0.900699,0.870679,1.15018,1.05285,0.921794,1.27297,0.084708,0.0747997
693.154,0.994805,0.0161459,5,63,0,-691.067,0.902958,0.850686,1.15437,1.05593,0.905807,1.27185,0.0862489,0.0752257
692.895,0.9997,0.0161549,5,63,0,-690.218,0.888084,0.877454,1.15706,1.04376,0.95758,1.29061,0.0834533,0.0767677
694.491,0.999452,0.0162444,5,31,0,-690.833,0.908992,0.875715,1.16165,1.04802,0.951715,1.28214,0.0836684,0.0764543
692.293,0.988863,0.0163299,6,111,0,-686.216,0.922982,0.873897,1.19024,1.09789,0.979592,1.32534,0.0772466,0.0730146
690.118,0.979853,0.0162403,5,31,0,-682.756,0.940168,0.935744,1.18951,1.07515,0.990442,1.33493,0.0756612,0.0724693
692.247,0.99836,0.0160046,6,127,0,-686.626,0.936494,0.904833,1.22375,1.11526,1.00901,1.34587,0.0726348,0.0753417
694.283,0.999395,0.0160708,7,159,0,-689.914,0.901803,0.875546,1.18248,1.08023,0.955883,1.30142,0.0797679,0.0754882
691.903,0.995272,0.0161539,5,31,0,-689.867,0.922442,0.891781,1.15869,1.06016,0.960544,1.31924,0.0802814,0.0763072
694.46,0.995043,0.0161697,6,95,0,-687.988,0.914381,0.87979,1.18489,1.07564,0.943801,1.31056,0.078579,0.0749904
695.732,0.997812,0.0161817,6,111,0,-692.338,0.911038,0.863647,1.1642,1.06018,0.944517,1.29263,0.0830383,0.0728773
694.572,0.999233,0.0162387,8,351,0,-692.83,0.856266,0.814765,1.12004,1.01651,0.903071,1.23944,0.0937829,0.0775938
695.206,0.999534,0.0163189,7,255,0,-693.507,0.886942,0.842191,1.13407,1.03437,0.903694,1.26726,0.0892672,0.0766045
694.967,0.997791,0.0164042,5,63,0,-693.647,0.877567,0.856128,1.14284,1.04172,0.934394,1.26186,0.087379,0.0761657
692.294,0.994285,0.0164609,5,63,0,-690.529,0.896256,0.833252,1.13851,1.02366,0.891525,1.26173,0.0897074,0.0766385
694.069,0.996091,0.0164596,5,63,0,-689.237,0.869565,0.829975,1.14059,1.02629,0.893968,1.24089,0.0904038,0.0769577
